PID,CID,BID,Country,Image,English Title,English Body,Target Gender,Age min,Age max,Target city
2,440,252,AR,AR_Revised_Female_8,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,440,277,AR,AR_Revised_Female_9,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,441,5,AR,AR_Revised_Female_1,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,26,30,
2,441,11,AR,AR_Revised_Female_2,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,26,30,
2,441,17,AR,AR_Revised_Female_3,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,26,30,
2,441,23,AR,AR_Revised_Female_4,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,26,30,
2,441,29,AR,AR_Revised_Female_5,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,26,30,
2,441,35,AR,AR_Revised_Female_6,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,26,30,
2,441,41,AR,AR_Revised_Female_7,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,26,30,
2,441,47,AR,AR_Revised_Female_8,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,26,30,
2,441,53,AR,AR_Revised_Female_9,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,26,30,
2,441,77,AR,AR_Revised_Female_1,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,441,102,AR,AR_Revised_Female_2,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,441,127,AR,AR_Revised_Female_3,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,441,152,AR,AR_Revised_Female_4,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,441,177,AR,AR_Revised_Female_5,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,441,202,AR,AR_Revised_Female_6,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,441,227,AR,AR_Revised_Female_7,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,441,252,AR,AR_Revised_Female_8,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,441,277,AR,AR_Revised_Female_9,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,442,5,AR,AR_Revised_Female_1,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,31,39,
2,442,11,AR,AR_Revised_Female_2,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,31,39,
2,442,17,AR,AR_Revised_Female_3,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,31,39,
2,442,23,AR,AR_Revised_Female_4,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,31,39,
2,442,29,AR,AR_Revised_Female_5,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,31,39,
2,442,35,AR,AR_Revised_Female_6,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,31,39,
2,442,41,AR,AR_Revised_Female_7,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,31,39,
2,442,47,AR,AR_Revised_Female_8,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,31,39,
2,442,53,AR,AR_Revised_Female_9,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,31,39,
2,442,77,AR,AR_Revised_Female_1,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,442,102,AR,AR_Revised_Female_2,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,442,127,AR,AR_Revised_Female_3,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,442,152,AR,AR_Revised_Female_4,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,442,177,AR,AR_Revised_Female_5,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,442,202,AR,AR_Revised_Female_6,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,442,227,AR,AR_Revised_Female_7,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,442,252,AR,AR_Revised_Female_8,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,442,277,AR,AR_Revised_Female_9,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,443,11,MX,MX_Revised_Female_1,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,18,25,
2,443,29,MX,MX_Revised_Female_1,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,443,42,MX,MX_Revised_Female_2,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,18,25,
2,443,60,MX,MX_Revised_Female_2,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,443,73,MX,MX_Revised_Female_3,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,18,25,
2,443,91,MX,MX_Revised_Female_3,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,443,104,MX,MX_Revised_Female_4,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,18,25,
2,443,122,MX,MX_Revised_Female_4,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,443,135,MX,MX_Revised_Female_5,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,18,25,
2,443,153,MX,MX_Revised_Female_5,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,443,166,MX,MX_Revised_Female_6,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,18,25,
2,443,184,MX,MX_Revised_Female_6,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,443,197,MX,MX_Revised_Female_7,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,18,25,
2,443,215,MX,MX_Revised_Female_7,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,443,228,MX,MX_Revised_Female_8,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,18,25,
2,443,246,MX,MX_Revised_Female_8,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,443,259,MX,MX_Revised_Female_9,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,18,25,
2,443,277,MX,MX_Revised_Female_9,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,18,25,
2,444,11,MX,MX_Revised_Female_1,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,26,30,
2,444,29,MX,MX_Revised_Female_1,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,444,42,MX,MX_Revised_Female_2,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,26,30,
2,444,60,MX,MX_Revised_Female_2,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,444,73,MX,MX_Revised_Female_3,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,26,30,
2,444,91,MX,MX_Revised_Female_3,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,444,104,MX,MX_Revised_Female_4,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,26,30,
2,444,122,MX,MX_Revised_Female_4,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,444,135,MX,MX_Revised_Female_5,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,26,30,
2,444,153,MX,MX_Revised_Female_5,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,444,166,MX,MX_Revised_Female_6,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,26,30,
2,444,184,MX,MX_Revised_Female_6,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,444,197,MX,MX_Revised_Female_7,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,26,30,
2,444,215,MX,MX_Revised_Female_7,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,444,228,MX,MX_Revised_Female_8,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,26,30,
2,444,246,MX,MX_Revised_Female_8,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,444,259,MX,MX_Revised_Female_9,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,26,30,
2,444,277,MX,MX_Revised_Female_9,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,26,30,
2,445,11,MX,MX_Revised_Female_1,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,31,39,
2,445,29,MX,MX_Revised_Female_1,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,445,42,MX,MX_Revised_Female_2,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,31,39,
2,445,60,MX,MX_Revised_Female_2,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,445,73,MX,MX_Revised_Female_3,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,31,39,
2,445,91,MX,MX_Revised_Female_3,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,445,104,MX,MX_Revised_Female_4,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,31,39,
2,445,122,MX,MX_Revised_Female_4,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,445,135,MX,MX_Revised_Female_5,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,31,39,
2,445,153,MX,MX_Revised_Female_5,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,445,166,MX,MX_Revised_Female_6,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,31,39,
2,445,184,MX,MX_Revised_Female_6,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,445,197,MX,MX_Revised_Female_7,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,31,39,
2,445,215,MX,MX_Revised_Female_7,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,445,228,MX,MX_Revised_Female_8,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,31,39,
2,445,246,MX,MX_Revised_Female_8,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,445,259,MX,MX_Revised_Female_9,Duego - New friends,"Do you want new friends? Join Duego and make cool friends, you will enjoy it!",F,31,39,
2,445,277,MX,MX_Revised_Female_9,Duego - New friends,"It is time to meet friends to chat, play and have fun. Join Duego it is free.",F,31,39,
2,392,73,AR,AR_Revised_Male_1,Duego - New people,Duego is the best place to meet cool and interesting people! Join now and have fun.,F,18,25,
2,392,85,AR,AR_Revised_Male_1,Duego - New people,Duego is a cool site where you can meet people to chat and have fun.,F,18,25,
2,392,98,AR,AR_Revised_Male_2,Duego - New people,Duego is the best place to meet cool and interesting people! Join now and have fun.,F,18,25,
2,392,110,AR,AR_Revised_Male_2,Duego - New people,Duego is a cool site where you can meet people to chat and have fun.,F,18,25,
2,392,123,AR,AR_Revised_Male_3,Duego - New people,Duego is the best place to meet cool and interesting people! Join now and have fun.,F,18,25,
2,392,135,AR,AR_Revised_Male_3,Duego - New people,Duego is a cool site where you can meet people to chat and have fun.,F,18,25,
2,392,148,AR,AR_Revised_Male_4,Duego - New people,Duego is the best place to meet cool and interesting people! Join now and have fun.,F,18,25,
2,392,160,AR,AR_Revised_Male_4,Duego - New people,Duego is a cool site where you can meet people to chat and have fun.,F,18,25,
2,392,173,AR,AR_Revised_Male_5,Duego - New people,Duego is the best place to meet cool and interesting people! Join now and have fun.,F,18,25,
2,392,185,AR,AR_Revised_Male_5,Duego - New people,Duego is a cool site where you can meet people to chat and have fun.,F,18,25,
2,392,198,AR,AR_Revised_Male_6,Duego - New people,Duego is the best place to meet cool and interesting people! Join now and have fun.,F,18,25,
2,392,210,AR,AR_Revised_Male_6,Duego - New people,Duego is a cool site where you can meet people to chat and have fun.,F,18,25,
2,392,223,AR,AR_Revised_Male_7,Duego - New people,Duego is the best place to meet cool and interesting people! Join now and have fun.,F,18,25,
